cisp,mes,ano,aisp,risp,arma_fabricacao_caseira,carabina,espingarda,fuzil,garrucha,garruchao,metralhadora,outros,pistola,revolver,submetralhadora,total
148,5,2009,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,6,2009,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,7,2009,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,8,2009,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,9,2009,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,10,2009,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,11,2009,29,6,0,0,0,0,0,0,0,0,0,0,0,0
148,12,2009,29,6,0,0,0,0,0,0,0,0,0,0,0,0
151,1,2009,11,7,0,0,0,0,0,0,0,0,2,5,0,7
151,2,2009,11,7,0,0,2,0,0,0,0,1,0,3,0,6
151,3,2009,11,7,0,0,1,0,0,0,0,1,1,9,0,12
151,4,2009,11,7,0,0,1,0,0,0,0,2,0,1,0,4
151,5,2009,11,7,0,0,5,0,0,0,0,0,1,5,0,11
151,6,2009,11,7,1,0,3,0,0,0,0,2,0,4,0,10
151,7,2009,11,7,0,0,5,0,0,0,0,4,3,4,0,16
151,8,2009,11,7,0,0,1,0,0,0,0,0,1,8,0,10
151,9,2009,11,7,0,0,3,0,1,0,0,1,0,6,0,11
151,10,2009,11,7,7,0,8,0,1,0,0,1,2,7,0,26
151,11,2009,11,7,0,0,5,0,1,0,0,0,1,7,0,14
151,12,2009,11,7,0,0,2,0,2,0,0,2,2,7,0,15
152,1,2009,11,7,0,0,0,0,0,0,0,0,0,1,0,1
152,2,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,3,2009,11,7,0,0,1,0,0,0,0,0,0,0,0,1
152,4,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,5,2009,11,7,0,0,2,0,0,0,0,0,0,0,0,2
152,6,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,7,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,8,2009,11,7,0,0,1,0,0,0,0,0,0,0,0,1
152,9,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,10,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,11,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
152,12,2009,11,7,0,0,2,0,0,0,0,0,0,0,0,2
153,1,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,2,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,3,2009,11,7,0,0,0,0,0,0,0,0,2,0,0,2
153,4,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,5,2009,11,7,0,0,0,0,0,0,0,0,0,2,0,2
153,6,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,7,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,8,2009,11,7,0,0,0,0,0,0,0,0,1,1,0,2
153,9,2009,11,7,0,0,0,0,0,0,0,0,0,1,0,1
153,10,2009,11,7,0,0,0,0,0,0,0,0,0,1,0,1
153,11,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
153,12,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
154,1,2009,11,7,0,0,0,0,0,0,0,0,0,1,0,1
154,2,2009,11,7,0,0,0,0,0,0,0,0,0,1,0,1
154,3,2009,11,7,0,0,1,0,0,0,0,0,0,0,0,1
154,4,2009,11,7,0,0,0,0,0,0,0,3,0,4,0,7
154,5,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
154,6,2009,11,7,0,0,0,0,0,0,0,0,0,2,0,2
154,7,2009,11,7,0,0,0,0,0,0,0,0,0,2,0,2
154,8,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
154,9,2009,11,7,0,0,0,0,0,0,0,0,0,1,0,1
154,10,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
154,11,2009,11,7,0,0,0,0,1,0,0,0,0,0,0,1
154,12,2009,11,7,0,0,2,0,0,0,0,0,0,0,0,2
155,1,2009,36,6,0,0,0,0,0,0,0,0,0,0,0,0
155,2,2009,36,6,0,0,0,0,0,0,0,0,0,0,0,0
155,3,2009,36,6,0,0,0,0,0,0,0,0,0,0,0,0
155,4,2009,36,6,0,0,0,0,0,0,0,0,0,1,0,1
155,5,2009,36,6,0,0,0,0,0,0,0,0,0,1,0,1
155,6,2009,36,6,0,0,0,0,0,0,0,0,1,0,0,1
155,7,2009,36,6,0,0,0,0,0,0,0,0,1,2,0,3
155,8,2009,36,6,0,0,0,0,0,0,0,0,0,0,0,0
155,9,2009,36,6,0,0,0,0,0,0,0,0,0,0,0,0
155,10,2009,36,6,0,0,0,0,0,0,0,0,0,0,0,0
155,11,2009,36,6,0,0,0,0,0,0,0,0,0,0,0,0
155,12,2009,36,6,0,0,0,0,2,0,0,0,0,0,0,2
156,1,2009,11,7,0,0,0,0,0,0,0,0,0,1,0,1
156,2,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
156,3,2009,11,7,0,0,1,0,0,0,0,0,0,0,0,1
156,4,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
156,5,2009,11,7,2,0,0,0,0,0,0,0,0,0,0,2
156,6,2009,11,7,0,0,1,0,0,0,0,0,1,1,0,3
156,7,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
156,8,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
156,9,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
156,10,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
156,11,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
156,12,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,1,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,2,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,3,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,4,2009,11,7,0,0,1,0,0,0,0,0,0,0,0,1
157,5,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,6,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,7,2009,11,7,1,0,0,0,1,0,0,0,0,0,0,2
157,8,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,9,2009,11,7,0,0,2,0,0,0,0,0,0,0,0,2
157,10,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,11,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
157,12,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
158,1,2009,11,7,0,0,0,0,0,0,0,0,0,3,0,3
158,2,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
158,3,2009,11,7,1,0,0,0,0,0,0,0,0,0,0,1
158,4,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
158,5,2009,11,7,0,0,1,0,0,0,0,0,1,0,0,2
158,6,2009,11,7,0,0,0,0,0,0,0,0,0,2,0,2
158,7,2009,11,7,0,0,3,0,0,1,0,0,0,1,0,5
158,8,2009,11,7,0,0,2,0,0,0,0,0,0,1,0,3
158,9,2009,11,7,0,0,1,0,0,0,0,0,0,0,0,1
158,10,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
158,11,2009,11,7,0,0,0,0,0,0,0,0,0,0,0,0
158,12,2009,11,7,0,0,0,0,0,0,0,0,0,1,0,1
159,1,2009,35,4,0,0,3,0,1,0,0,0,0,0,0,4
159,2,2009,35,4,0,2,1,0,0,0,0,0,1,1,0,5
159,3,2009,35,4,0,0,2,0,0,0,0,0,0,1,0,3
159,4,2009,35,4,0,0,5,0,1,1,0,0,0,0,0,7
159,5,2009,35,4,0,0,4,0,0,0,0,1,0,3,0,8
159,6,2009,35,4,0,0,1,0,0,0,0,0,0,1,0,2
159,7,2009,35,4,7,0,0,0,0,0,0,0,0,0,0,7
159,8,2009,35,4,0,0,0,0,0,0,0,0,0,2,0,2
159,9,2009,35,4,3,0,1,0,0,0,0,0,0,2,0,6
159,10,2009,35,4,6,0,7,0,0,0,0,0,0,4,0,17
159,11,2009,35,4,15,0,5,0,0,0,0,0,0,2,0,22
159,12,2009,35,4,1,0,1,0,0,0,0,0,0,0,0,2
165,1,2009,33,5,0,0,1,0,0,0,0,0,0,0,0,1
165,2,2009,33,5,0,0,1,0,0,0,0,0,0,0,0,1
165,3,2009,33,5,0,0,0,0,0,0,0,0,0,1,0,1
165,4,2009,33,5,0,0,1,0,1,0,0,0,2,3,0,7
165,5,2009,33,5,0,0,0,0,0,0,0,0,0,1,0,1
165,6,2009,33,5,0,0,0,0,0,0,0,0,0,0,0,0
165,7,2009,33,5,0,0,1,0,0,0,0,0,0,0,0,1
165,8,2009,33,5,0,0,0,0,0,0,0,0,0,3,0,3
165,9,2009,33,5,2,0,3,0,0,0,0,0,0,0,0,5
165,10,2009,33,5,3,0,1,0,0,0,0,0,1,1,0,6
165,11,2009,33,5,0,0,3,0,0,0,0,0,1,2,0,6
165,12,2009,33,5,0,0,0,1,1,0,0,0,0,1,0,3
166,1,2009,33,5,3,0,0,0,0,0,0,1,1,6,0,11
166,2,2009,33,5,0,0,0,0,0,0,0,1,2,5,0,8
166,3,2009,33,5,0,0,0,0,0,0,0,2,1,7,0,10
166,4,2009,33,5,0,0,3,0,1,0,0,1,0,8,0,13
166,5,2009,33,5,8,0,3,0,1,0,0,2,0,6,0,20
166,6,2009,33,5,0,1,4,0,0,0,0,2,0,7,0,14
166,7,2009,33,5,6,0,7,0,0,0,0,0,1,2,0,16
166,8,2009,33,5,0,0,4,0,0,0,0,4,2,7,0,17
166,9,2009,33,5,0,0,0,1,0,0,0,0,4,5,0,10
166,10,2009,33,5,0,0,0,0,0,0,0,0,0,2,0,2
166,11,2009,33,5,0,0,0,0,0,0,0,0,2,4,0,6
166,12,2009,33,5,0,0,7,0,1,0,0,1,4,11,0,24
167,1,2009,33,5,0,0,2,0,0,0,0,0,0,1,0,3
167,2,2009,33,5,0,0,2,0,0,0,0,0,0,1,0,3
167,3,2009,33,5,0,0,3,0,0,0,0,0,1,6,0,10
167,4,2009,33,5,0,0,5,0,0,0,0,0,0,3,0,8
167,5,2009,33,5,0,0,1,0,0,0,0,1,0,3,0,5
167,6,2009,33,5,0,0,2,0,0,0,0,0,0,2,0,4
167,7,2009,33,5,0,0,0,0,0,0,0,0,0,1,0,1
167,8,2009,33,5,0,0,2,0,0,0,0,0,0,1,0,3
167,9,2009,33,5,0,0,0,0,0,0,0,0,0,2,0,2
167,10,2009,33,5,0,0,1,1,0,0,0,0,1,2,0,5
167,11,2009,33,5,0,0,9,0,1,0,0,0,0,0,0,10
167,12,2009,33,5,0,1,1,0,0,0,0,0,0,3,0,5
168,1,2009,33,5,0,0,0,0,1,0,0,0,0,1,0,2
168,2,2009,33,5,1,0,0,0,0,0,0,0,0,0,0,1
168,3,2009,33,5,0,0,0,0,0,0,0,0,0,0,0,0
168,4,2009,33,5,0,0,0,0,0,0,0,0,0,2,0,2
168,5,2009,33,5,0,0,0,0,0,0,0,0,0,1,0,1
168,6,2009,33,5,0,0,1,0,0,0,0,0,0,0,0,1
168,7,2009,33,5,0,0,0,0,0,0,0,0,0,0,0,0
168,8,2009,33,5,0,0,0,0,0,0,0,0,0,0,0,0
168,9,2009,33,5,0,0,0,0,0,0,0,0,0,0,0,0
168,10,2009,33,5,0,0,0,0,0,0,0,0,0,0,0,0
168,11,2009,33,5,2,0,6,0,0,0,0,0,0,0,0,8
168,12,2009,33,5,0,0,0,0,0,0,0,0,1,2,0,3
1,1,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2010,5,1,0,0,0,0,0,0,0,0,0,2,0,2
1,4,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2010,5,1,0,0,0,0,0,0,0,0,3,1,0,4
1,6,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,7,2010,5,1,0,1,0,2,0,0,0,0,0,0,0,3
1,8,2010,5,1,0,0,0,0,1,0,0,0,0,2,0,3
1,9,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,10,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,11,2010,5,1,0,0,0,0,0,0,0,0,1,0,0,1
1,12,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2010,5,1,0,0,0,0,0,0,0,0,1,2,0,3
4,2,2010,5,1,0,0,0,0,0,0,0,0,2,2,0,4
4,3,2010,5,1,0,1,1,0,0,0,0,0,2,3,0,7
4,4,2010,5,1,0,0,0,0,0,0,0,1,0,0,0,1
4,5,2010,5,1,0,0,0,0,0,0,0,0,2,4,0,6
4,6,2010,5,1,0,0,0,0,0,0,0,0,0,1,0,1
4,7,2010,5,1,0,0,0,0,1,0,0,0,0,0,0,1
4,8,2010,5,1,0,0,1,0,0,0,0,0,0,2,0,3
4,9,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
4,10,2010,5,1,0,0,0,0,0,0,0,0,3,1,0,4
4,11,2010,5,1,0,0,0,0,1,0,0,0,0,1,0,2
4,12,2010,5,1,0,0,0,0,0,0,0,1,0,0,0,1
5,1,2010,5,1,0,0,0,0,0,0,0,0,0,1,0,1
5,2,2010,5,1,0,0,0,0,0,0,0,0,0,1,0,1
5,3,2010,5,1,0,0,0,0,0,0,0,0,0,4,0,4
5,4,2010,5,1,0,0,0,0,1,0,0,0,3,1,0,5
5,5,2010,5,1,0,0,0,0,0,0,0,0,1,4,0,5
5,6,2010,5,1,0,0,0,0,0,0,0,0,2,1,0,3
5,7,2010,5,1,0,0,0,0,0,0,0,0,2,2,0,4
5,8,2010,5,1,0,0,0,0,0,0,0,0,0,1,0,1
5,9,2010,5,1,0,0,0,0,0,0,0,0,1,1,0,2
5,10,2010,5,1,0,0,0,0,0,0,0,0,1,0,0,1
5,11,2010,5,1,0,0,0,0,0,0,0,0,2,1,0,3
5,12,2010,5,1,0,0,0,0,0,0,0,0,0,3,0,3
6,1,2010,4,1,0,0,1,3,0,0,1,0,4,1,0,10
6,2,2010,4,1,0,0,0,0,0,0,2,0,2,1,0,5
6,3,2010,4,1,0,0,0,0,0,0,0,0,1,0,0,1
6,4,2010,4,1,0,0,2,0,0,0,0,0,1,4,0,7
6,5,2010,4,1,0,1,0,0,0,0,0,0,5,4,2,12
6,6,2010,4,1,0,0,0,3,0,0,0,0,3,6,0,12
6,7,2010,4,1,0,0,0,0,0,0,0,0,0,1,0,1
6,8,2010,4,1,0,1,1,1,0,0,0,0,5,3,0,11
6,9,2010,4,1,0,0,0,1,0,0,0,0,1,4,1,7
6,10,2010,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6,11,2010,4,1,0,0,0,0,0,0,0,0,1,0,0,1
6,12,2010,4,1,0,0,0,0,0,0,0,0,1,1,0,2
7,1,2010,5,1,0,0,0,1,0,0,0,0,4,0,0,5
7,2,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,3,2010,5,1,0,0,0,0,0,0,0,0,0,1,0,1
7,4,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2010,5,1,0,1,0,0,0,0,0,0,1,2,0,4
7,6,2010,5,1,0,0,0,0,0,0,0,0,1,2,0,3
7,7,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,8,2010,5,1,0,0,0,1,0,0,0,0,2,0,0,3
7,9,2010,5,1,0,0,0,0,0,0,0,0,2,0,0,2
7,10,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,11,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,12,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0
9,1,2010,2,1,0,0,0,0,0,0,0,0,2,2,0,4
9,2,2010,2,1,0,0,0,0,0,0,0,0,2,0,0,2
9,3,2010,2,1,0,1,1,2,0,0,0,0,1,0,1,6
9,4,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2010,2,1,0,0,0,0,0,0,0,0,1,4,0,5
9,6,2010,2,1,0,0,0,1,0,0,0,0,0,3,0,4
9,7,2010,2,1,0,0,0,0,0,0,0,0,1,1,0,2
9,8,2010,2,1,0,0,0,0,0,0,0,0,0,4,0,4
9,9,2010,2,1,0,0,0,0,0,0,0,0,2,1,0,3
9,10,2010,2,1,0,0,0,0,0,0,0,0,1,4,0,5
9,11,2010,2,1,0,0,0,0,0,0,0,0,1,2,0,3
9,12,2010,2,1,0,1,0,3,0,0,1,0,5,1,0,11
10,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,2,2010,2,1,0,0,0,0,0,0,0,0,1,0,0,1
10,3,2010,2,1,0,2,0,0,2,0,0,1,2,3,0,10
10,4,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,7,2010,2,1,0,0,0,0,0,0,0,0,1,0,0,1
10,8,2010,2,1,0,0,0,0,0,0,0,0,1,1,0,2
10,9,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,10,2010,2,1,0,0,0,0,0,0,0,0,0,2,0,2
10,11,2010,2,1,0,0,0,0,0,0,0,0,1,2,0,3
10,12,2010,2,1,0,0,0,0,0,0,0,0,1,3,0,4
11,1,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,3,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,4,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,5,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,6,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,7,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,8,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,9,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,10,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
12,1,2010,19,1,0,0,0,0,0,0,0,0,0,2,0,2
12,2,2010,19,1,0,0,0,0,0,0,0,0,1,0,0,1
12,3,2010,19,1,0,0,0,0,0,0,0,0,2,3,0,5
12,4,2010,19,1,0,0,0,0,0,0,0,0,1,2,0,3
12,5,2010,19,1,0,0,0,0,1,0,0,0,2,1,0,4
12,6,2010,19,1,0,0,0,0,0,0,0,0,4,3,0,7
12,7,2010,19,1,0,0,0,0,0,0,0,0,0,1,0,1
12,8,2010,19,1,0,0,0,0,0,0,0,0,0,2,0,2
12,9,2010,19,1,0,0,0,0,0,0,0,0,1,1,0,2
12,10,2010,19,1,0,0,0,0,0,0,0,0,0,1,0,1
12,11,2010,19,1,0,0,0,0,0,0,0,0,0,1,0,1
12,12,2010,19,1,1,0,0,0,0,0,0,0,1,1,0,3
13,1,2010,19,1,0,0,1,5,0,0,0,0,8,0,0,14
13,2,2010,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,3,2010,19,1,0,0,0,0,0,0,0,0,0,1,0,1
13,4,2010,19,1,0,2,0,0,0,0,0,0,1,0,0,3
13,5,2010,19,1,0,0,0,0,0,0,0,0,0,1,0,1
13,6,2010,19,1,0,0,0,0,0,0,0,0,0,1,0,1
13,7,2010,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,8,2010,19,1,0,0,0,0,0,0,0,0,2,0,0,2
13,9,2010,19,1,0,0,0,0,0,0,0,0,1,1,0,2
13,10,2010,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,11,2010,19,1,0,0,0,0,0,0,0,0,0,1,0,1
13,12,2010,19,1,0,0,0,0,0,0,0,0,0,2,0,2
14,1,2010,23,1,0,0,0,0,0,0,0,0,1,2,0,3
14,2,2010,23,1,0,0,0,0,0,0,0,0,1,2,0,3
14,3,2010,23,1,0,0,0,0,0,0,0,0,0,1,0,1
14,4,2010,23,1,0,0,0,0,0,0,0,0,0,4,0,4
14,5,2010,23,1,0,0,0,0,0,0,0,0,0,3,0,3
14,6,2010,23,1,0,0,0,0,0,0,0,0,0,3,0,3
14,7,2010,23,1,0,0,0,0,0,0,0,0,3,1,0,4
14,8,2010,23,1,0,0,0,0,0,0,0,0,2,0,0,2
14,9,2010,23,1,0,0,0,0,0,0,0,0,0,2,0,2
14,10,2010,23,1,0,0,0,0,0,0,0,0,1,2,0,3
14,11,2010,23,1,0,0,0,0,0,0,0,0,1,3,0,4
14,12,2010,23,1,0,0,0,0,0,0,0,0,1,2,0,3
15,1,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,2,2010,23,1,0,0,0,0,0,0,0,0,1,1,0,2
15,3,2010,23,1,0,0,1,0,0,0,1,0,0,1,0,3
15,4,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,5,2010,23,1,0,0,0,0,0,0,0,0,1,2,0,3
15,6,2010,23,1,0,1,0,0,0,0,0,0,0,0,0,1
15,7,2010,23,1,0,0,0,0,0,0,0,0,2,0,0,2
15,8,2010,23,1,0,0,0,7,0,0,1,0,6,0,0,14
15,9,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,10,2010,23,1,0,0,0,0,0,0,0,0,0,1,0,1
15,11,2010,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,12,2010,23,1,0,0,0,0,0,0,0,0,0,1,0,1
16,1,2010,31,2,0,0,1,0,0,0,0,0,5,7,0,13
16,2,2010,31,2,0,0,0,0,0,0,0,0,2,3,0,5
16,3,2010,31,2,0,0,0,0,0,0,0,0,3,1,0,4
16,4,2010,31,2,0,0,0,0,0,0,0,0,2,2,0,4
16,5,2010,31,2,0,0,0,0,0,0,0,0,2,0,0,2
16,6,2010,31,2,0,0,0,0,0,0,0,0,4,4,0,8
16,7,2010,31,2,0,0,0,0,0,0,0,0,1,2,0,3
16,8,2010,31,2,0,0,0,0,0,0,0,0,1,2,0,3
16,9,2010,31,2,0,0,0,0,0,0,0,0,1,4,0,5
16,10,2010,31,2,0,0,0,0,0,0,0,0,0,2,0,2
16,11,2010,31,2,0,0,1,0,0,0,0,1,3,2,0,7
16,12,2010,31,2,0,0,0,0,0,0,0,0,2,3,0,5
17,1,2010,4,1,0,0,0,0,0,0,0,0,2,0,0,2
17,2,2010,4,1,0,0,1,0,0,0,0,0,3,3,0,7
17,3,2010,4,1,0,0,0,0,0,0,0,0,4,2,0,6
17,4,2010,4,1,0,0,0,0,0,0,0,0,8,0,0,8
17,5,2010,4,1,0,0,0,0,0,0,0,0,3,3,0,6
17,6,2010,4,1,0,0,0,0,0,0,0,0,1,3,0,4
17,7,2010,4,1,0,0,0,0,0,0,0,0,1,3,0,4
17,8,2010,4,1,0,0,0,0,0,0,0,0,0,2,0,2
17,9,2010,4,1,0,0,0,0,0,0,0,0,0,0,0,0
17,10,2010,4,1,0,1,1,0,0,0,1,0,1,3,0,7
17,11,2010,4,1,0,0,0,0,0,0,0,0,1,1,0,2
17,12,2010,4,1,0,0,0,0,0,0,0,0,3,1,0,4
18,1,2010,4,1,0,0,0,0,0,0,0,0,1,0,0,1
18,2,2010,4,1,0,0,0,0,0,0,0,0,0,0,0,0
18,3,2010,4,1,0,0,0,0,0,0,0,0,1,0,0,1
18,4,2010,4,1,0,0,0,0,0,0,0,0,1,0,0,1
18,5,2010,4,1,0,0,0,0,0,0,0,0,0,3,0,3
18,6,2010,4,1,0,0,0,0,0,0,0,1,1,0,0,2
18,7,2010,4,1,0,0,0,0,0,0,0,0,0,0,0,0
18,8,2010,4,1,0,0,0,0,0,0,0,0,1,3,0,4
18,9,2010,4,1,0,0,0,0,1,0,0,0,0,0,0,1
18,10,2010,4,1,0,0,0,0,0,0,0,0,0,0,0,0
18,11,2010,4,1,0,0,0,0,0,0,0,0,0,1,0,1
18,12,2010,4,1,0,0,0,0,0,0,0,0,0,0,0,0
19,1,2010,6,1,0,0,0,0,0,0,0,0,3,0,0,3
19,2,2010,6,1,0,0,0,0,0,0,0,0,3,1,0,4
19,3,2010,6,1,0,0,1,0,0,0,0,0,6,0,0,7
19,4,2010,6,1,0,0,1,0,0,0,0,0,2,0,0,3
19,5,2010,6,1,0,0,0,0,0,0,0,0,2,2,0,4
19,6,2010,6,1,0,0,0,0,0,0,0,0,0,0,0,0
19,7,2010,6,1,0,0,0,0,0,0,0,0,1,3,0,4
19,8,2010,6,1,0,0,0,0,0,0,0,0,0,1,0,1
19,9,2010,6,1,0,0,0,0,0,0,0,0,1,1,0,2
19,10,2010,6,1,0,0,0,0,0,0,0,0,2,0,0,2
19,11,2010,6,1,0,0,0,0,0,0,0,0,3,1,0,4
19,12,2010,6,1,0,0,0,0,0,0,0,0,1,1,0,2
20,1,2010,6,1,0,0,0,0,0,0,0,0,8,5,0,13
20,2,2010,6,1,0,0,1,0,0,0,0,0,1,2,0,4
20,3,2010,6,1,0,0,0,0,0,0,0,0,3,0,0,3
20,4,2010,6,1,0,0,0,0,0,0,0,0,0,2,0,2
20,5,2010,6,1,0,0,1,0,0,0,0,0,3,0,0,4
20,6,2010,6,1,0,0,0,0,0,0,0,1,1,1,0,3
20,7,2010,6,1,0,0,0,0,0,0,0,0,3,5,0,8
20,8,2010,6,1,0,0,0,0,0,0,0,0,2,1,0,3
20,9,2010,6,1,0,0,0,0,0,0,0,0,0,0,0,0
20,10,2010,6,1,0,0,0,0,0,0,0,0,2,3,0,5
20,11,2010,6,1,0,0,0,0,0,0,0,0,1,1,0,2
20,12,2010,6,1,0,0,0,1,0,0,0,0,0,1,0,2
21,1,2010,22,1,0,1,1,3,0,0,1,0,12,3,0,21
21,2,2010,22,1,0,0,0,0,0,0,0,0,5,3,0,8
21,3,2010,22,1,0,0,2,2,0,0,0,0,6,4,0,14
21,4,2010,22,1,0,0,0,1,0,0,3,0,5,8,0,17
21,5,2010,22,1,0,0,2,2,0,0,0,0,12,5,0,21
21,6,2010,22,1,0,0,1,2,0,0,1,0,6,6,0,16
21,7,2010,22,1,0,0,0,0,0,0,0,0,3,0,0,3
21,8,2010,22,1,0,0,0,3,2,0,0,0,3,1,0,9
21,9,2010,22,1,0,0,0,0,0,0,0,0,1,2,0,3
21,10,2010,22,1,0,0,0,0,0,0,0,0,0,4,0,4
21,11,2010,22,1,0,0,0,5,0,0,1,0,11,3,1,21
21,12,2010,22,1,0,0,1,1,0,0,0,1,6,7,1,17
22,1,2010,16,1,0,0,0,0,0,0,0,0,3,1,0,4
22,2,2010,16,1,0,0,0,0,0,0,0,0,2,1,0,3
22,3,2010,16,1,0,0,0,0,0,0,0,0,1,3,0,4
22,4,2010,16,1,0,0,0,0,0,0,0,0,1,2,0,3
22,5,2010,16,1,0,0,0,0,0,0,0,0,2,5,0,7
22,6,2010,16,1,0,0,0,0,0,0,0,0,3,0,0,3
22,7,2010,16,1,0,0,0,0,0,0,0,0,3,3,0,6
22,8,2010,16,1,0,0,0,0,0,0,0,0,2,1,0,3
22,9,2010,16,1,0,1,0,0,0,0,0,0,2,4,0,7
22,10,2010,16,1,0,0,0,7,0,0,0,0,3,2,0,12
22,11,2010,16,1,0,8,24,62,0,0,30,2,49,17,9,201
22,12,2010,16,1,0,1,1,26,0,0,5,4,18,1,3,59
23,1,2010,3,1,0,0,0,0,0,0,0,0,1,0,0,1
23,2,2010,3,1,0,0,0,0,0,0,0,0,2,1,0,3
23,3,2010,3,1,0,0,0,0,0,0,0,0,0,1,0,1
23,4,2010,3,1,0,0,0,0,0,0,0,0,0,0,0,0
23,5,2010,3,1,0,0,0,0,0,0,0,0,0,1,0,1
